sd21506352oct 2014.jpeg,"
$
é,
I
%
;
$
&amp; *
; •£ • i £ ./ ; ,
SALES l NVOlCE
&apos;
• • @ &apos;!&lt; •L ,,ft?
€,,€ &amp; 8
HPME1 Invoice; Number CSG20140932
•
HEWLET&apos;T;;PACKAR€) MIDDLE EAST invoice Date • 30M0J2014
Y
invdice Due &amp;ate ; W1212014
MM&apos;&quot;
8
HEWLETT-PAC KAFHB MIDDLE EAST FZ - LLC
Sales Order Number . 00000e0c33
3rd Fir. mildirég 13, Dubai Internet City
!
Order Hate
P.O.Bax 1?295, DUBAJ UAE DUBAI
; 22I1OI2014
8
Sales Pemon * JSHAH
Pmjmé (UA) 3916000
!
Fax 94 3912600
LPO Nc. MW;
&quot;
Remarks Outscurce support in P&amp;G Mm October 1••31, 2014 l Currency AES
!
Abdul NME:&apos; &amp; Zeyathuka
Exch. Rate ; 0,000
€
Part No Qescripticm Unit Pdxze Qty Amount
3ER;•CSG••-REBENG RESiDENT ENGINEER SERVICES CONTRACT 24,000.00 1.90 24,000.00
Subtatal 24,,000.00
Mime 0.00
bank Acmnnt Qetails: Freight 0.00
bank Name : Mashraq bank PJSG Trade Uiscount 650
Addrééss: HO BQx 1250, Dubai, UAE Tata! 24,000.00
Accourst Name : Seven Beas Compnters
Swift Code : BOMLAEADXXX
!BAN AED : AE;110336980618493139448
% •tw
18AN USB : AE938336908019869099786 %?%M=€r=É%€ED
All Cheqaes to be crossed in favcmr of SEVEN SJEAS COMPUTERS 3 $ MY EM
MM
ss É;K ILL &quot; xg,
: : gi? gil= 1
&gt;&apos; g1jÉ&amp;#MW* 3
@ MM &quot;lgw ag
$ XX % MW g&gt;.;g&amp;;,5i€;£;:,{•;;,••;•£ v $ $ 9 0 6&gt; N * w&lt;x&apos;£•&apos;um&lt; Mox&apos;Ew,•&lt; mwmmw omw;
&amp;
;;ÉI&apos;,,&gt;;€.FZ•=9 € 9*&gt; oégx X Nd; }&lt;
* 1.
.W;;&quot;M va os &lt;5** *3 * 7 WN : Mb- : : SS wuwasgxmvsw 33
€ bi &amp; * &gt;
W &gt;
? 1= £ ===1%* £ * &gt; % X;&apos; **3 *3 % A g
IN xgi i * € 3
•Ng € S 9 $ }
•2
. &apos; .
€
! 5 &lt; !• 5 £&amp; SX $( {&lt;VOY W 03 &gt;9 MW; ai NW { &gt;; •KVWNMYX &apos;NQ0&apos;•
% ? 7
$ 7
MW £
3 @
;
£ ; - . . s,x.,x .
!
K 5;
£
Customer Signature Customer Name Date Seven Sa : s Computers
All tim goods listed in this invoice are specified with a CCL numiaer - are sabject te US and l er Eumpean Union export controls. Re-expert is amy permitted in
accordance with the 08 and any ether applicahie; export regutatiens= Nntwithstanding delivery, Seven Seas Cempaters shall retain title to ali pmducts dmivered
anti! it has réceived péayments in fail of ai! same: due in connection with the supply of all products deéiivared and servicas rendered to bayer at any time. If buyer
Mis te make any payment when due, Seven Mas Camputers may repessess or ethemise weaver the produnt $ubj£:=&lt;:t to the retention ef tina= Such repessessien
shall mt cmstitute a rem::ission er termination of me contract between Seven Seas Computers and buyer unless Swan Seas Computers expressly meets to dc; sg£*&quot;*
wxg
1
Page No. 1 W
%
xwEe@.mw&amp;9).onln1lvl•vM•o&apos;ubMVsaMv!r•f$?%MWM*10MWW@WWM;N&amp;&apos;£$9;W&gt;;;M1!ll0$;U&amp;WW•U•WfIWWb*OWf&lt;RllWff0•OUW1*l&apos; - ; ; •:;?%$£ggigg{£&amp;$x&amp;q,r• €$,;;,0;:ixs &quot; ;i*%1;€lx*%&apos;;qmi
&amp; 3.:: .*1
$&amp;3e&apos;8!&quot;£&gt; $88$ COmP;.Z&apos;€Bf*$ llc, ? 0.86318489, DU%3ai, UAE Tef: *4*97*1 4 3083555 Fax: +97*1 4 33387&apos;2?&apos;
mn -n•• 3; T
•nr. am ak = •lu £ $ 1 ! X ! 4-Q71 £};3&lt;I}Q€; F 71 591
5&gt; Gi L L AX 6 + 9 2 619
0** ; 8"
sd21119373horuspix.jpeg,"
&amp;016 12/08/2014 Validated
;017 12/08/2014 Validated
;018
u9 Batch creation = ! = 1 ! 28
I019
1021 Shipmenttype: AUC 7
#022
#024 Batch number: 8A-14-39-0001
£026 Batch name: { Batch creation
£ EE
8003 Description; i C
il Unhandled exception has occurred in your application. If you click li
• @ Continue. the application will ignore this error and attempt to continue. .
/ lf you click Quit. the application will close immediately.
•
il li
Failed to update database &apos;Horus&apos; because the database is read-only. Quantity (20)
1l Batch price: &quot;
. Average product price: - Details Continue Quit
li li i1
Number ofproducts: ; .
1
i Price perfonnanoe: 0.00 % l* 1
1
Validate Cancel
&apos; 1
1
• 7 •[ * 5 I 7
. &apos; I 1"
sd13002693could not reconnect all network drives b.jpeg,"
• 9 • • @ • •
HowtioCreate IBPCAOrg 2011 2011MiscPA6 2011-08-19 2011-06and UpdahedMDB
Excel dashb... Chart-... Vancouver s... admhstuff GIIA I.T 2011-07 P... READY
! ! !
Misc 2011-02-01 CIP
screenshots PolyAnal... g =
i
Office Communicator Ci X l
! $ • • % @ Lum, Christopher (IBP Warran... Available
, i ?
Usermanuals Shortmtto 2011-04 2011-07 IWS Utility Review IPG GIIADQ
g Tv=-eanote cD-
PolyAnalys... Countr... ST results Report Wk... Scoreard É* l
.! • ! B i&gt; Recent Contacts A
2010-06-15 Bad&lt;upIIAHe DougLaws tiest.plv = Allcontacts
ePrint dai.&quot; share € Alder, Bruce Busy &amp;
@ ,é ! € Andersen, Susan S (San In a meeting &amp;
Windows &gt;*5 Q Benelhadj, Chiraz Busy El&quot; &amp;
2011-04-13 Add Primer PA6 pro) Ol Bennett, Gary (IPG Cust Available
Web servi... wit.hUPD screenshr &amp;
An en•or occuned while reconnecting F: to XXvcsweb5&quot;N.cssNreports Q Dietze, Blake M (IBP - Cus... Available El &amp;
! &apos; ! Microsoft Windows Network : The network path was notfound.
0 Q Ferley, Dan (IPG Categor... In a meeting @ l
This connection has not been restored. @ Fung, David ((1JS - custom. Busy
2011-05-17 &amp; { &quot;
Dashboards OK 3 Held, Craig In a meeting %
• all Q Helenihi, Autumn Available É %
€ Johnson, Kristofer W Busy É &amp;
2011-06 arid Recyde Bin Qi K.G, Ravikanth Available É &amp;
2011-07 EM... € Kong, Robert (IWS Qualit... Busy &amp;
Q Mansfield, Ashley Available É %
Q Peterson, Erik M (IBP Cus... Available É &amp;
Reed, Lynanne Available É &amp;
@ Settle, Paul Available
! %
€ Short, Paul F. (San Diego) In a meeting &amp;
2011-07-28 Q Trang, Catherine L (ICS C. . . In a meeting R.= 7
Wreless V...
@
Cloud Services
moving lao n...
;e ;-HE- lu
•-rv J as
!
; l
ru.; . ,
: 1* : Qi lil 6; ir EF]?&quot; 1"
sd21524592pbm in upp.jpeg,"
2 I bo to y l Bikash Sahu (sign out)
@ HP Unison Partner Portal D ; I Bikash Sahu -
Home My Workspace Products Sales&amp;Marketing Programs Training&amp;(ertification
. -
Home / Programs / Partner0ne / My PartnerOne Status
M y P rt • er0 ie Stt s
, A . , , . . .c.. . , - c * , , ,
.-,rr .;l ! , it el? . . !. PM&quot;; l ! 7:- al
PEwtafcrv••s 1-
!. 4 €; e ; se . Me. &apos;
1 .3h&apos;,-;yj£;; •MIT &quot; $ , 7; .31 ; ; ; :/ . &quot; • 1 Et&apos; Fi- L?
W F &gt; : ,J- ....14- 1.,. .£-..--&apos;(-.fJJ
• ; &quot;&apos;il;L*]1;T?,3.l)3,j,I;;&quot;:€;l;?É;.£r.:r:-f&apos; 311.1&lt;3,-imr;;1,l; M @ l•* l lee;-;;Ex=;.
leo ; &gt;; ? . .*:1ÉT-JZ;?7&quot;€3&quot;E;?;É&quot;&apos;T]&quot;;É;3.;T,;*?;t•&apos; *
Platinum &quot; x L ; View Guide D
Partner
&apos; 7
HP P •
rter0eGlde F Y15 Stt l $ M 3l HP Acco l 1* Tem
Hr&apos;
lt f
&apos;
,snl O 0
,?,=-,3-te ! lO .
Partnering for the There is no data available for you at this
.New style of lT time. ? B FX &apos; /8
Please contact your local HP representative for
HP Partner0ne Pro am FY15- &gt;
more information
l 6
! .l 3-
• 3 1 l&quot;"
sd21548822capture.jpeg,"
Pre-requisite &amp; Dependencies
Valid Pc Invitation number
Limitations
You are selecting a type of PC (Roadwarrior, Ultralight, etc.), not a specific model of Pc. A Pc of the same type, but different model may be provided based on available stock in your region. In the case of contingent workers ((WF), reuse PCS will be pr;
whenever possible.
Tutorials
You can refer to this KM article on how to select a PC
You can referto this KM article on how to select a Pc on behalf of manager/colleague (...Less)
[] buffer, Int32 count, A &quot; yncProtocolRequest asyn cRequest ) stem.Ncurity.S slState .Start Read Frame(Byte [] b uffe r, &quot;E t32 readBytes, AsyncProtocolRequest
asyncRequest) at System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest) at
System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest) at
System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest) at System.Net.Security.SslState.ForceAuthentication
(Boolean receiveFirst, Byte[] buffer, AsyncProtocolRequest asyncRequest) at System.Net.Security.SslState.ProcessAuthentication(LazyAsyncResult lazyResult) at
System.Net.TlsStream.CallProcessAuthentication(Object state) at System.Threading.ExecutionContext.runTryCode(Object userData) at
System.Runtime.CompilerServices.RuntimeHelpers.ExecuteCodeWithGuaranteedCleanup(TryCode code, CleanupCode backoutCode, Object userData) at
System.Threading.ExecutionContext.Runlnternal(ExecutionContext executionContext, ContextCallback callback, Object state) at System.Threading.ExecutionContext.Run
(ExecutionContext executionContext, ContextCallback callback, Object state) at System.Net.TlsStream.ProcessAuthentication(LazyAsyncResult result) at
System.Net.TlsStream.Write(Byte[] buffer, Int32 offset, Int32 size) at System.Net.PooledStream.Write(Byte[] buffer, Int32 offset, Int32 size) at
System.Net.ConnectStream.WriteHeaders(Boolean async) End of inner exception stack trace at System.Net.HttpWebRequest.GetResponse() at
System.ServiceModel.Channels.HttpChannelFactory.HttpRequestChannel.HttpChannelRequest.WaitForReply(TimeSpan timeout) End of inner exception stack trace
Server stack trace: at System.ServiceModel.Channels.HttpChannelUtilities.ProcessGetResponseWebException(WebException webException, HttpWebRequest request,
HttpAbortReason abortReason) at System.ServiceModel.Channels.HttpChannelFactory.HttpRequestChannel.HttpChannelRequest.WaitForReply(TimeSpan timeout) at
System.ServiceModel.Channels.RequestChannel.Request(Message message, TimeSpan timeout) at System.ServiceModel.Dispatcher.RequestChannelBinder.Request
(Message message, TimeSpan timeout) at System.ServiceModel.Channels.ServiceChannel.Call(String action, Boolean oneway, ProxyOperationRuntime operation, Object[]
ins, Object[] outs, TimeSpan timeout) at System.ServiceModel.Channels.ServiceChannel.Call(String action, Boolean oneway, ProxyOperationRuntime operation, Object[]6
Object[] outs) at System.ServiceModel.Channels.ServiceChannelProxy.InvokeService(IMethodCallMessage methodCall, ProxyOperationRuntime operation) at
System.ServiceModel.Channels.ServiceChannelProxy.Invoke(IMessage message) Exception rethrown at [0]: at RmFormServer.RmFormServerPage.SubmitToOrderManager
(XPathNavigator nav, Guid cartId, String cartType, Guid requestCatalogId, Guid tenantld, Guid primaryContactId, Guid submitterId, Guid recipientId, Guid requestorld,"
sd21520009shipment view.jpeg,"
Purchase Order 4510175252 Shipment ID 0177869467
Product Code A9U27A#1HA Container # FCIU8428612
Product Desc- HP Deskjet 2542 NO Printer:Mass-fr BL 8 APLU079540350
Pro #
tliiestone details
Milestone Est. Arriva! at Destination Port
Location San Pedro. CA. United States
Milestone Time 01/26/2015 02:00 PM WET
Milestone Submitter System (APL)
Received Time 01/23/2015 12:30 PM WET
Posted Time 01/23/20l5 12:53 PM WET
Quantity 2,016
Quantity Sent 2.016
Carton Count 0
Source Integration
Reasone Code - Description
Mapping Key BL for Matching - Shipment Line
Comment
File Name ci1420015875838.3099674@ebitnode94,te,315-63+5160947062+0+0-
-!Lé!0••• HWU
Received Qwnétv
Method Time Poseedfime User Om Location Country Location City Milstone Date Milestone Tune Quantity Sent Comment File Name
lmqrldon 01/23/2015 0U23J2015 12:53 Sunni API. UnDu•dSue•• S•n Pedro. CA 02/18./2015 02:00 PH WET 2.016 2,016 61421639470976.647t97Qditnodd92-tn-315•63-5220738196-0-46
12:30 PH WET PH NET"
sd21503329capture.jpeg,"
I Waming
.a;a : ; € Qi : i;i : a
1
; Please dieck to ensure all required fields are completed and re-submit
Clid&lt; OK to resume filling out the form. You may want to chedc your form data for
errors.
Workllow Action Required
1Select the boxes from the below table:
&quot;r&quot;;?€?F*; &quot;-*;Z£&apos;€TTT&apos;!;*7&apos;&apos; J&apos; Your d1anges could not be saved because this SharePoint Web site has
exceeded the storage quota limit. A
You must save your work to another location. Contact your administrator to [ 1
: change the quota limits for the Web site.
L ,l
= An entry has been added to the Windows event log of the server.
Log 1D:5567 V
OK i"
sd20489312daily.jpeg,"
9, Reply @ Reply All 9, Fon/vard
Mon 6f23/2014 2:50 PM
I I Hewlett-Packard Indigo &lt;HP-lndigo@hp.com&gt;
FSE Daily Feedback Report for 23/06/1413:49:45
to mahal, mai;
Références
FSE Code KHAHIL Service Area ITALY
FSE Name Ihab Khalil Group TIERI
FSE Address Field Engineer NO
FSE Status AVAIL
FSE Site IE
FSE City Nes Ziona 76101 System Location ENG-IT
FSE Country ISRAEL User ID khahili
FSE Location NESZIONA EmaH ihab.khah.i1@;;g.com"
sd21469376avaya one x configuration.jpeg,"
General Settings &quot;!
Phone
Account Dialing Rules
Audio
&quot;IX
El 5;;•1m •ag ;..1j ! Number to dial to access an outside
&quot; Public Directory line:
: Desktop Integration Your country code:
Preferences Your area/city code:
-i Message Access
Emergency PBX Main Prefix
• .
5 0 X
@
551 &gt;(&apos;
Advanced Number to dial for long distance ..l 9 X
? 1
calls:
Number to dial for international calls: É 011
Extension length for internal 75
extension calls:
Length of national phone numbers : : ;
(including area/city code):
&quot; 10
If your country supports vanable national
phone numbers, each of the valid phone
number lengths can be entered as a comma
separated list (eg. 10,11,12).
] Include area/city code when making a local
call.
lil Display conirmation window before dialing a
number.
Auto-configure OK Cancel
)"
sd21466981jd558a.jpeg,"
Outbou nd Dell;.;;e1*,; Edit Goto Extras En*.;lz;onment Subsequent Functions System Help
; -.bv. at=
! V, ;=éa;;;;&apos;53@ES(}$
em&apos; @ &lt;l El 1 (sil El (BJ % . 3*1 lil 15,1 £ , Le
Delivery 49774394 Change.; Overview
6** @ É R &lt;53 % g l Post Goods Issue
Maintain Serial Numbers 14
Delivery 49774394 Item io n Bhd / Lot 4A Jalan 19/1, Suite HG.06, Wisma
Material JD5S8A
No.serial no 0 / 2 oods Movement Data I
I [Serial Number IE&quot;.! IE] 1 . 14 4 KG
===1 2
[3
CN4 lBLS00T ; ? E
amlnca lP lwlaarch llval. Type Open Qty jUn Stag. Date IMEHÉI
?/ @ Create serial number automatically FEE lil @ @ U 8 O SIC Module zr04 c 2 EA 26.12.2014 0051
! 1-1 1 I !
%
Error
A ÉEbE•néiiEEiffé}i&apos;Sf&apos;é%seisi&apos;riiiiiiséF&apos;bl;1;iiéiLstiti23
incompatible with document item
1-
V @
l l
l I I4
1 l l l
l l
&gt; l l l l
I l
l l *2H
&gt; l l l l l
l l
l l
&gt; l l l l l
I l l .
l l-l l Ul
l -
&lt; l &gt;
£illl@llEl VE.lll5•l @ @ BN Spit l V? Main items ll;5; All items
l&gt; APL(1) 016 slbapla ovR
@ 6 + H -3,3 L -
7 : M-j W ll U
&apos;Y EN . l,, lb 4:06 PM [&quot;
; 23/12/2014"
sd21558398sap.jpeg,"
HPS-IC HP Services
Information Center
?&quot;! Client. name, or password is not correct: log on again
New UserAccess Request
Sign up for Single Sign On using your Digital Badge
System: FI
Client: * 800
User: * 82022793
Password: * l-l
This is o private system operated for Hawlertfodcord
company business Authorization from HP management Language: English 7
isrequiredrouselhissysrem. Usebyunoulhorimd &apos; Log On&quot;
persons is prohibited.
Change Password Password Forgotten
Copyright 2013 HP. Al! rights reserved. EE&apos;.?"
sd21560403user exist evidence.jpeg,"
* My Access 7
Show: All * Status: All 7 ate,. My Profile
Select All Deselect All Request Access S€Y*iF*9S v Identity
Select . Assi... ys ; Type &quot;Desc... Vali... Vali... Stat.&quot; &apos;Par... El First Name: Maximiliano Eduardo
lj 1 U:06... PN1 Role 1 Gene.&quot;; 21.0...; 31.1... Active Last Name: Mat as
lj lu;oe... Pm sing.,&quot; wc 23.0...131.1... cave User id: 81139363
lj [zs;... Pm sing.] ease.] 09.0..1313*-*. Active Job Title: 0
[3 IPN1 Pm system PN1 ...111.0...&quot;1 31.1... cave
A . , .•i it &quot;
1 1 l 7 Communication
1
1 IS I 1 1 1 1 1 Direct: +54 11 55504151
I l [ 1 1 I 1 I Mobile:
1 1 ! 1 1 l 1 I Email (Work): maximiliano-eduardo.matyas@hp.com
I l I l l l l l
1 1 1 1 1 1 1 1 v Organization
I l l 1 1 l l l
I l i l l i l I Organization name: HP Argentina SA
Org Unit:
ii I ii 1 1 ii I ii CostCentert"
sd21485275zao_spectris_december.jpeg,"
@ 7 &lt;1El1@@ii&lt;Jl9MfLEl@1E*J£f5$E5;El@@
Account Management Portal
$%[T@E;B;%*@EÉ1@;gg@@l]•?I&gt;l@!Ima9€S @
ML FL Document
Li w€biEm.LP•-- 1$AAO ! saTy-Lsp= 1Grp.cnrct. I pe I ship-to I order Parr I sq; dr 1Eng1 date {ecm [ sold-to pt I Net value 1Curr. 1Adm. Co... I •
&apos; age PATA7ssPECTR1s
#Spectri3 3100
- @ PATA75$PECTRI€0001
1 El 2047298115 @ ZQCP FQMP ÉQ1322506 FLUÉZ7599 99193.13913 U913913014 Q5399918491501322596 4.€$€%é;QgÉED E.N239f!Z814
- @ PATA75sPecTR1sgu?gl,Y
• El 2140014467H goa s ZDEL 501327506 501327506 09/01/2013 10/31/2016 0620991840 501327506 0.00 SGD EN21915778
- @ sG00-sPECTR1s-sOW
É @ 436555309- JIOQ @ me3 €9.12 legs BOY 5093919 501321506 503337596 1.02Q11391f? 19131/3% QQ39912499391322596 Z£.€12:90é€D EN23592263
- @ SPEÉ=31KAK18UK;I&amp;QA93
• @ 11071974 coo 1063 5515 63... ZAO 50359019 501327506 501327506 00/00/0000 00/00/0000 0635515630 501327506 88.03 SGD EN21597263
• @ 11085270 doo 1063 6489 03... ZAO 50359019 501327506 501327506 00/00/0000 00/00/0000 0636489030 501327506 83.41 SGD EN21597263
• @ 11097550 too 1063 7761 91... ZAO 50359019 Z$ 501327506 501327506 12/01/2014 12/31/2014 0637761910 501327506 78.53 SGD EN21599506
• @ 11099505 too 1063 7708 48... ZAO 50359019 Z$ 501327506 501327506 12/01/2014 12/31/2014 0637708480 501327506 78.53 SGD EN21599506
• @ 2141212029 doo 1063 4028 85... ZAC 50359019 Z% 501327506 501327506 10/01/2014 10/31/2017 0634028850 501327506 7,612.00 SGD EN21599506
3 El 36560940 loo&apos;@ 1063 4026 82... ZAQM RDY 50359019 501327506 501327506 10/01/2014 10/31/2017 0634026820 501327506 7,612.00 SGD EN21597263"
